"Ranking","IdProducto","VentasSemestrales","fecha","IdBodega","Salidas"
"618","952","10307,2700","2025-06-28","11","41,8500"
"158","1127","69247,7600","2025-06-28","11","247,8200"
"1225","1194","4084,4700","2025-06-28","11","21,6000"
"116","1645","124026,7500","2025-06-28","9","613,2900"
"174","1647","58531,6800","2025-06-28","9","824,8500"
"138","1648","88170,2700","2025-06-28","9","984,5300"
"87","1650","174537,1600","2025-06-28","9","76,8200"
"233","1653","37708,4600","2025-06-28","9","832,1200"
"75","1663","215639,3200","2025-06-28","9","602,4100"
"211","1665","43698,9700","2025-06-28","9","599,9600"
"114","1671","125202,7100","2025-06-28","9","1512,7200"
"307","1677","25213,7700","2025-06-28","9","1338,5500"
"344","1683","22308,5700","2025-06-28","9","88,0900"
"217","1697","41728,5600","2025-06-28","9","457,8000"
"154","1717","71858,2500","2025-06-28","9","720,4800"
"1181","1720","4329,3600","2025-06-28","9","86,6400"
"843","1721","6797,3700","2025-06-28","9","38,6700"
"684","1722","9103,1600","2025-06-28","9","24,3300"
"28","1746","573417,0400","2025-06-28","9","5920,5900"
"1492","1754","3033,3300","2025-06-28","9","142,0400"
"200","1786","46063,0000","2025-06-28","10","690,0000"
"431","1787","16288,0000","2025-06-28","10","800,0000"
"335","1799","22732,9000","2025-06-28","9","423,5700"
"587","1811","11253,0000","2025-06-28","10","200,0000"
"1966","1821","1918,0000","2025-06-28","10","200,0000"
"989","1830","5638,6600","2025-06-28","9","640,0300"
"1249","1847","3959,0000","2025-06-28","10","240,0000"
"1024","1850","5259,2800","2025-06-28","9","255,1800"
"906","1887","6316,0200","2025-06-28","9","593,5700"
"607","1894","10567,0000","2025-06-28","10","834,0000"
"601","1902","10866,0000","2025-06-28","10","13,0000"
"160","1909","68970,1100","2025-06-28","9","506,0300"
"173","1923","59106,4000","2025-06-28","9","509,8700"
"309","1932","25047,5000","2025-06-28","9","690,2800"
"419","2007","16868,4900","2025-06-28","9","703,6600"
"656","2410","9523,9200","2025-06-28","9","1358,4600"
"1766","2573","2357,7000","2025-06-28","9","1003,0000"
"654","3296","9585,9500","2025-06-28","11","89,4500"
"349","3297","21817,0000","2025-06-28","11","97,6500"
"521","3298","13037,9200","2025-06-28","11","60,6900"
"576","3299","11636,6300","2025-06-28","11","88,9000"
"1317","3304","3679,8300","2025-06-28","11","26,2100"
"762","3305","7935,5900","2025-06-28","11","37,3000"
"920","3308","6219,3100","2025-06-28","11","83,8300"
"620","3309","10289,0100","2025-06-28","11","44,2900"
"1996","3685","1826,0000","2025-06-28","10","157,0000"
"1609","4134","2682,9500","2025-06-28","11","19,7000"
"250","4271","34714,3800","2025-06-28","9","1161,5900"
"856","4293","6675,6700","2025-06-28","9","319,0000"
"318","4723","24115,2400","2025-06-28","9","262,4800"
"169","4847","61371,9000","2025-06-28","9","4245,4600"
"367","4854","20374,8200","2025-06-28","11","281,2800"
"361","4993","20597,8400","2025-06-28","11","40,4200"
"524","4994","12985,0000","2025-06-28","11","39,4900"
"432","4995","16276,6600","2025-06-28","11","33,0400"
"308","4996","25149,5500","2025-06-28","11","67,4300"
"45","5013","341866,1100","2025-06-28","9","10197,8600"
"254","5015","33772,8900","2025-06-28","9","411,2900"
"55","5018","304852,1600","2025-06-28","9","542,5900"
"1635","5019","2626,6500","2025-06-28","9","275,5500"
"1475","5314","3085,0000","2025-06-28","10","90,0000"
"1975","5975","1894,2700","2025-06-28","5","89,8800"
"1624","5977","2642,9500","2025-06-28","5","1239,2500"
"848","6062","6713,4400","2025-06-28","5","1865,1400"
"1646","6114","2582,5800","2025-06-28","6","781,6500"
"1658","6164","2558,7700","2025-06-28","6","1622,8400"
"319","6763","24115,1500","2025-06-28","17","71,1000"
"288","6765","26877,8000","2025-06-28","17","79,2000"
"1713","6766","2470,0000","2025-06-28","17","360,0000"
"231","6767","38128,3100","2025-06-28","17","86,0900"
"140","6780","84937,6800","2025-06-28","15","362,0000"
"405","6781","17870,6400","2025-06-28","15","204,0000"
"162","6784","65507,4100","2025-06-28","15","329,0000"
"1364","6812","3484,2600","2025-06-28","15","422,1800"
"264","6860","32278,8300","2025-06-28","17","116,1300"
"181","6918","53917,5100","2025-06-28","15","425,3600"
"1783","7714","2320,6274","2025-06-28","53","306,8980"
"836","7730","6853,5572","2025-06-28","53","37,5570"
"749","7931","8129,3899","2025-06-28","53","93,3870"
"813","7583","7159,5085","2025-06-28","54","100,3780"
"1988","7614","1860,7457","2025-06-28","54","3,9800"
"1984","7701","1865,3394","2025-06-28","54","5,0930"
"1783","7714","2320,6274","2025-06-28","54","163,3909"
"1777","7747","2329,8193","2025-06-28","54","138,4240"
"1473","7870","3088,1252","2025-06-28","54","169,5710"
"274","7978","29109,7704","2025-06-28","54","39,1719"
"854","8049","6692,9437","2025-06-28","54","35,5790"
"1791","8113","2305,5607","2025-06-28","54","87,8799"
"1834","7847","2201,6857","2025-06-28","55","820,9360"
"1361","8038","3493,1900","2025-06-28","55","679,9629"
"863","8116","6587,6578","2025-06-28","55","2843,1700"
"1771","7753","2349,2891","2025-06-28","56","55,2599"
"627","478","10163,5600","2025-06-29","11","2,5500"
"216","522","41826,1400","2025-06-29","11","219,1200"
"120","634","118883,6900","2025-06-29","11","826,0900"
"78","728","208919,4700","2025-06-29","11","315,1900"
"82","755","198295,6500","2025-06-29","11","1802,6500"
"1553","931","2824,9900","2025-06-29","11","5,5200"
"1294","949","3765,3000","2025-06-29","11","68,0000"
"618","952","10307,2700","2025-06-29","11","99,0500"
"442","954","15697,5100","2025-06-29","11","338,8000"
"397","1024","18284,2600","2025-06-29","11","82,4800"
"158","1127","69247,7600","2025-06-29","11","488,5700"
"1225","1194","4084,4700","2025-06-29","11","12,0000"
"116","1645","124026,7500","2025-06-29","9","1145,0800"
"174","1647","58531,6800","2025-06-29","9","556,9900"
"138","1648","88170,2700","2025-06-29","9","1514,3100"
"83","1649","197685,8800","2025-06-29","9","1793,9800"
"87","1650","174537,1600","2025-06-29","9","1608,2700"
"233","1653","37708,4600","2025-06-29","9","132,5100"
"75","1663","215639,3200","2025-06-29","9","2017,0600"
"491","1664","13879,3000","2025-06-29","9","279,2700"
"114","1671","125202,7100","2025-06-29","9","240,8700"
"307","1677","25213,7700","2025-06-29","9","104,1100"
"217","1697","41728,5600","2025-06-29","9","459,0200"
"154","1717","71858,2500","2025-06-29","9","893,0900"
"1181","1720","4329,3600","2025-06-29","9","6,6300"
"843","1721","6797,3700","2025-06-29","9","40,8500"
"684","1722","9103,1600","2025-06-29","9","42,3000"
"28","1746","573417,0400","2025-06-29","9","6524,1200"
"160","1909","68970,1100","2025-06-29","9","168,0300"
"173","1923","59106,4000","2025-06-29","9","437,7400"
"304","1977","25275,2000","2025-06-29","9","500,8000"
"656","2410","9523,9200","2025-06-29","9","2733,1500"
"498","2411","13610,8000","2025-06-29","9","1455,0700"
"379","2412","19188,9900","2025-06-29","9","1205,1600"
"228","2447","38568,3200","2025-06-29","9","491,0000"
"1766","2573","2357,7000","2025-06-29","9","38,6000"
"640","2662","9806,4300","2025-06-29","9","670,5800"
"654","3296","9585,9500","2025-06-29","11","37,7200"
"349","3297","21817,0000","2025-06-29","11","111,1100"
"521","3298","13037,9200","2025-06-29","11","61,2400"
"576","3299","11636,6300","2025-06-29","11","50,2000"
"1317","3304","3679,8300","2025-06-29","11","143,7700"
"762","3305","7935,5900","2025-06-29","11","117,1700"
"920","3308","6219,3100","2025-06-29","11","10,4700"
"620","3309","10289,0100","2025-06-29","11","13,3300"
"1004","4062","5480,0000","2025-06-29","11","296,0000"
"159","4434","69210,8500","2025-06-29","9","1545,6200"
"1843","4518","2176,7000","2025-06-29","11","70,7000"
"1971","4519","1902,3000","2025-06-29","11","75,0000"
"337","4692","22548,2800","2025-06-29","9","935,5800"
"318","4723","24115,2400","2025-06-29","9","1163,9600"
"1740","4803","2408,0600","2025-06-29","9","418,1400"
"367","4854","20374,8200","2025-06-29","11","245,4300"
"1969","4895","1906,8200","2025-06-29","9","934,0800"
"667","4905","9404,9800","2025-06-29","9","2408,9800"
"361","4993","20597,8400","2025-06-29","11","106,7300"
"524","4994","12985,0000","2025-06-29","11","94,0100"
"432","4995","16276,6600","2025-06-29","11","96,6300"
"308","4996","25149,5500","2025-06-29","11","233,3300"
"45","5013","341866,1100","2025-06-29","9","6064,3600"
"254","5015","33772,8900","2025-06-29","9","1393,0700"
"262","5016","32375,3000","2025-06-29","9","947,7000"
"168","5017","62087,7600","2025-06-29","9","2395,6000"
"55","5018","304852,1600","2025-06-29","9","1631,3600"
"1361","8038","3493,1900","2025-06-29","55","83,2000"
"1194","474","4255,0000","2025-06-30","10","12,0000"
"627","478","10163,5600","2025-06-30","11","5,7900"
"216","522","41826,1400","2025-06-30","11","81,3000"
"141","570","81613,0000","2025-06-30","10","326,0000"
"687","609","9028,0000","2025-06-30","10","30,0000"
"120","634","118883,6900","2025-06-30","11","945,7400"
"1529","679","2901,7000","2025-06-30","11","170,0000"
"567","721","11747,0000","2025-06-30","11","310,0000"
"78","728","208919,4700","2025-06-30","11","712,6400"
"292","754","26456,8200","2025-06-30","11","320,6700"
"82","755","198295,6500","2025-06-30","11","833,1900"
"1525","950","2919,8200","2025-06-30","11","22,2000"
"618","952","10307,2700","2025-06-30","11","26,4100"
"442","954","15697,5100","2025-06-30","11","543,4200"
"158","1127","69247,7600","2025-06-30","11","556,3300"
"1225","1194","4084,4700","2025-06-30","11","101,0000"
"116","1645","124026,7500","2025-06-30","9","1748,9700"
"174","1647","58531,6800","2025-06-30","9","186,9900"
"138","1648","88170,2700","2025-06-30","9","1012,6200"
"83","1649","197685,8800","2025-06-30","9","2036,0400"
"87","1650","174537,1600","2025-06-30","9","1763,7800"
"1494","1661","3032,3600","2025-06-30","9","36,4200"
"75","1663","215639,3200","2025-06-30","9","2618,6500"
"491","1664","13879,3000","2025-06-30","9","93,7600"
"119","1668","118965,9800","2025-06-30","9","1431,2600"
"114","1671","125202,7100","2025-06-30","9","306,5700"
"537","1695","12620,5100","2025-06-30","9","89,3300"
"217","1697","41728,5600","2025-06-30","9","292,1800"
"154","1717","71858,2500","2025-06-30","9","472,7000"
"1181","1720","4329,3600","2025-06-30","9","29,1400"
"843","1721","6797,3700","2025-06-30","9","34,7600"
"684","1722","9103,1600","2025-06-30","9","62,1700"
"28","1746","573417,0400","2025-06-30","9","3826,6600"
"117","1780","120432,0000","2025-06-30","10","226,0000"
"474","1781","14233,0000","2025-06-30","10","820,0000"
"200","1786","46063,0000","2025-06-30","10","2170,0000"
"1028","1800","5233,0000","2025-06-30","10","352,0000"
"436","1855","16135,0000","2025-06-30","10","200,0000"
"357","1884","20743,0000","2025-06-30","10","150,0000"
"601","1902","10866,0000","2025-06-30","10","46,0000"
"269","1919","30657,9300","2025-06-30","9","428,6700"
"173","1923","59106,4000","2025-06-30","9","1835,9700"
"1960","1941","1930,1700","2025-06-30","9","434,7100"
"789","1998","7505,9900","2025-06-30","9","517,5200"
"419","2007","16868,4900","2025-06-30","9","250,3300"
"1304","2011","3732,0000","2025-06-30","10","225,0000"
"993","2015","5612,0000","2025-06-30","10","155,0000"
"1200","2023","4203,1600","2025-06-30","9","751,0800"
"798","2381","7382,2800","2025-06-30","9","1642,1800"
"329","2393","23430,8000","2025-06-30","9","1536,4600"
"172","2407","59381,9500","2025-06-30","9","1959,8400"
"498","2411","13610,8000","2025-06-30","9","1331,0700"
"208","2417","43914,4400","2025-06-30","9","2304,4800"
"1616","2427","2673,0000","2025-06-30","9","436,1500"
"186","2437","51939,0700","2025-06-30","9","3267,3300"
"312","2451","24847,5700","2025-06-30","9","785,0300"
"1871","2755","2131,0000","2025-06-30","9","585,8500"
"546","2764","12202,2400","2025-06-30","9","382,9200"
"654","3296","9585,9500","2025-06-30","11","70,0500"
"349","3297","21817,0000","2025-06-30","11","99,5900"
"521","3298","13037,9200","2025-06-30","11","141,3200"
"576","3299","11636,6300","2025-06-30","11","49,7600"
"1317","3304","3679,8300","2025-06-30","11","21,2000"
"762","3305","7935,5900","2025-06-30","11","19,7800"
"920","3308","6219,3100","2025-06-30","11","126,3500"
"620","3309","10289,0100","2025-06-30","11","21,8000"
"250","4271","34714,3800","2025-06-30","9","889,7200"
"159","4434","69210,8500","2025-06-30","9","5650,8800"
"1971","4519","1902,3000","2025-06-30","11","17,0000"
"1522","4708","2946,5800","2025-06-30","11","39,8000"
"318","4723","24115,2400","2025-06-30","9","927,9600"
"367","4854","20374,8200","2025-06-30","11","158,6000"
"361","4993","20597,8400","2025-06-30","11","59,9400"
"524","4994","12985,0000","2025-06-30","11","34,2900"
"432","4995","16276,6600","2025-06-30","11","34,7300"
"308","4996","25149,5500","2025-06-30","11","59,6800"
"168","5017","62087,7600","2025-06-30","9","827,3600"
"1336","5327","3587,0000","2025-06-30","10","250,0000"
"24","5454","598292,0000","2025-06-30","10","6000,0000"
"63","5455","286083,0000","2025-06-30","10","500,0000"
"142","5456","81592,0000","2025-06-30","10","350,0000"
"1169","5525","4394,7200","2025-06-30","11","963,8000"
"955","5531","5952,0000","2025-06-30","10","1250,0000"
"1014","6233","5331,0000","2025-06-30","10","200,0000"
"150","6239","74800,0000","2025-06-30","10","500,0000"
"1129","6243","4647,7600","2025-06-30","10","628,5000"
"813","7583","7159,5085","2025-06-30","54","38,5420"
"1783","7714","2320,6274","2025-06-30","54","110,2039"
"1777","7747","2329,8193","2025-06-30","54","89,7060"
"1473","7870","3088,1252","2025-06-30","54","112,6330"
"274","7978","29109,7704","2025-06-30","54","159,1490"
"854","8049","6692,9437","2025-06-30","54","0,0020"
"559","148","12006,0000","2025-07-01","10","32,0000"
"1644","196","2585,5500","2025-07-01","11","3,0000"
"1194","474","4255,0000","2025-07-01","10","38,0000"
"627","478","10163,5600","2025-07-01","11","3,9700"
"216","522","41826,1400","2025-07-01","11","160,1400"
"141","570","81613,0000","2025-07-01","10","1860,0000"
"687","609","9028,0000","2025-07-01","10","290,0000"
"120","634","118883,6900","2025-07-01","11","668,1400"
"567","721","11747,0000","2025-07-01","11","74,0000"
"78","728","208919,4700","2025-07-01","11","879,9000"
"292","754","26456,8200","2025-07-01","11","208,7200"
"82","755","198295,6500","2025-07-01","11","2915,5700"
"253","767","33840,0000","2025-07-01","11","4860,0000"
"1294","949","3765,3000","2025-07-01","11","136,0000"
"1525","950","2919,8200","2025-07-01","11","17,0000"
"618","952","10307,2700","2025-07-01","11","166,3300"
"442","954","15697,5100","2025-07-01","11","128,3000"
"158","1127","69247,7600","2025-07-01","11","397,2800"
"1225","1194","4084,4700","2025-07-01","11","34,0000"
"116","1645","124026,7500","2025-07-01","9","1138,8200"
"138","1648","88170,2700","2025-07-01","9","487,1500"
"83","1649","197685,8800","2025-07-01","9","1045,4700"
"87","1650","174537,1600","2025-07-01","9","775,1500"
"1494","1661","3032,3600","2025-07-01","9","64,8600"
"75","1663","215639,3200","2025-07-01","9","1448,8300"
"119","1668","118965,9800","2025-07-01","9","2550,3100"
"114","1671","125202,7100","2025-07-01","9","546,1700"
"537","1695","12620,5100","2025-07-01","9","39,4200"
"217","1697","41728,5600","2025-07-01","9","573,6700"
"154","1717","71858,2500","2025-07-01","9","791,8100"
"1181","1720","4329,3600","2025-07-01","9","51,9100"
"843","1721","6797,3700","2025-07-01","9","27,2600"
"684","1722","9103,1600","2025-07-01","9","59,5400"
"28","1746","573417,0400","2025-07-01","9","5490,3600"
"660","1778","9478,8000","2025-07-01","10","190,0000"
"117","1780","120432,0000","2025-07-01","10","1176,0000"
"999","1866","5533,9600","2025-07-01","9","803,7400"
"601","1902","10866,0000","2025-07-01","10","107,0000"
"304","1977","25275,2000","2025-07-01","9","960,4000"
"1367","1981","3475,3400","2025-07-01","9","438,3600"
"1304","2011","3732,0000","2025-07-01","10","57,0000"
"171","2372","61035,8300","2025-07-01","9","3808,9900"
"418","2374","16941,7500","2025-07-01","9","888,8500"
"496","2400","13675,1900","2025-07-01","9","1190,6700"
"498","2411","13610,8000","2025-07-01","9","998,3900"
"1616","2427","2673,0000","2025-07-01","9","310,6500"
"186","2437","51939,0700","2025-07-01","9","732,0900"
"364","2699","20518,4200","2025-07-01","9","741,1400"
"654","3296","9585,9500","2025-07-01","11","69,8000"
"349","3297","21817,0000","2025-07-01","11","168,9900"
"521","3298","13037,9200","2025-07-01","11","148,1800"
"576","3299","11636,6300","2025-07-01","11","64,0600"
"1317","3304","3679,8300","2025-07-01","11","28,1300"
"762","3305","7935,5900","2025-07-01","11","47,1000"
"920","3308","6219,3100","2025-07-01","11","15,8900"
"620","3309","10289,0100","2025-07-01","11","50,5500"
"444","3453","15531,1300","2025-07-01","9","704,9900"
